galaxy_id,source_file,distance_mpc,r_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,sb_disk_lpc2,sb_bulge_lpc2,v_bar_kms,residual_v2_kms2,quality_flag,data_source,data_mode
NGC1003,NGC1003_rotmod.dat,11.4,10.34,98.4,1.7,29.29,56.87,0.0,0.59,0.0,63.969531810073455,5590.459000000002,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,11.21,94.5,1.8,30.27,54.18,0.0,0.37,0.0,62.062430664613835,5078.5047,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,11.98,94.9,2.4,31.35,52.09,0.0,0.22,0.0,60.79630416398681,5309.8194,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,12.85,95.3,1.6,32.24,49.97,0.0,0.13,0.0,59.46779380471416,5545.6715,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,13.72,96.9,1.8,32.83,48.07,0.0,0.08,0.0,58.21111405908669,6001.0762,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,14.49,97.2,1.3,33.03,46.57,0.0,0.05,0.0,57.09418359167596,6188.0942,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,15.36,100.0,1.8,33.12,45.03,0.0,0.03,0.0,55.8984373663522,6875.3647,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,16.13,104.0,2.7,32.83,43.81,0.0,0.02,0.0,54.746004420414096,7818.875,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,17.0,104.0,3.2,33.52,42.53,0.0,0.01,0.0,54.151558610994755,7883.6087,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,17.78,105.0,3.4,32.34,41.49,0.0,0.01,0.0,52.60509195885889,8257.7043,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,18.65,109.0,3.9,31.65,40.42,0.0,0.0,0.0,51.33711035888171,9245.501100000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,19.52,110.0,3.8,29.88,39.42,0.0,0.0,0.0,49.46464191723215,9653.2492,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,20.29,107.0,3.8,29.39,38.61,0.0,0.0,0.0,48.5232336103026,9094.4958,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,21.16,106.0,3.8,29.0,37.75,0.0,0.0,0.0,47.603177414958346,8969.9375,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,21.93,106.0,4.0,27.91,37.04,0.0,0.0,0.0,46.378116606865355,9085.0703,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,22.8,108.0,3.4,27.03,36.29,0.0,0.0,0.0,45.25024861810154,9616.415,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,23.67,109.0,3.2,25.65,35.58,0.0,0.0,0.0,43.86181596787802,9957.1411,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,24.44,110.0,3.3,26.24,34.99,0.0,0.0,0.0,43.73600004572892,10187.1623,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,25.31,110.0,2.7,25.85,34.35,0.0,0.0,0.0,42.9900569899599,10251.855,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,26.08,110.0,2.4,25.26,33.82,0.0,0.0,0.0,42.2120835780467,10318.14,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,26.95,113.0,2.5,26.83,33.25,0.0,0.0,0.0,42.72483352805485,10943.5886,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,27.73,114.0,2.2,30.76,32.76,0.0,0.0,0.0,44.93768129309744,10976.604800000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,28.6,112.0,1.7,31.75,32.24,0.0,0.0,0.0,45.24908949360197,10496.5199,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,29.47,113.0,1.8,34.6,31.75,0.0,0.0,0.0,46.95979663499406,10563.7775,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1003,NGC1003_rotmod.dat,11.4,30.24,115.0,1.6,37.45,31.33,0.0,0.0,0.0,48.82695362194943,10840.9286,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,0.35,20.9,9.81,-0.82,48.76,0.0,1540.43,0.0,48.76689450846752,-1941.4,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,1.07,61.7,8.19,-2.5,98.26,0.0,772.11,0.0,98.2917982336268,-5854.387600000001,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,1.6,81.3,4.32,-3.73,114.22,0.0,533.24,0.0,114.28088772843864,-6450.4312999999975,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,3.7,124.0,3.41,-7.4,144.04,0.0,300.12,0.0,144.2299608264524,-5426.281599999998,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,5.09,156.0,7.02,-9.39,154.24,0.0,183.64,0.0,154.52556325734588,457.85029999999824,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,6.61,166.0,6.34,-10.89,166.19,0.0,152.68,0.0,166.54641455161982,-181.70820000000094,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,8.17,165.0,12.1,-5.79,171.87,0.0,89.5,0.0,171.96749983645165,-2347.821,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,9.11,174.0,4.84,9.64,169.05,0.0,67.81,0.0,169.32463524248325,1605.1678999999967,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,10.37,164.0,5.86,17.85,166.21,0.0,59.0,0.0,167.16574589311054,-1048.3866000000016,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,11.28,176.0,7.35,22.68,167.76,0.0,48.87,0.0,169.28614828154133,2318.2000000000007,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,13.62,174.0,3.28,31.86,164.88,0.0,24.37,0.0,167.92996754599818,2075.525999999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,15.04,168.0,2.23,35.59,159.31,0.0,14.96,0.0,163.23701847313924,1577.6757999999973,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,16.37,166.0,2.23,38.11,153.0,0.0,8.69,0.0,157.67489368951544,2694.627900000003,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,17.59,167.0,4.59,40.13,146.12,0.0,5.36,0.0,151.53043027722188,4927.528699999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,18.8,167.0,5.3,41.74,140.2,0.0,3.94,0.0,146.28146704213765,6490.732399999997,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,20.13,165.0,3.48,42.85,134.43,0.0,2.74,0.0,141.09410831072998,7317.452599999997,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,21.35,165.0,3.12,43.55,129.7,0.0,2.05,0.0,136.81627278946024,8506.307500000003,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,22.57,165.0,2.39,44.16,125.69,0.0,1.61,0.0,133.22192649860608,9476.918299999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,23.89,165.0,2.23,45.07,121.68,0.0,1.08,0.0,129.75872725947954,10387.6727,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,25.11,163.0,2.23,46.68,118.15,0.0,0.76,0.0,127.03717920357016,10430.555100000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,26.33,162.0,2.23,48.39,114.89,0.0,0.54,0.0,124.66476727608327,10702.695799999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,27.65,162.0,2.23,50.01,111.67,0.0,0.37,0.0,122.35681019052434,11272.810999999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,28.87,162.0,2.23,51.42,108.99,0.0,0.26,0.0,120.51073188724729,11721.163499999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1090,NGC1090_rotmod.dat,37.0,30.09,160.0,2.23,52.53,106.1,0.0,0.0,0.0,118.391768717255,11583.389099999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1705,NGC1705_rotmod.dat,5.73,0.22,50.2,7.5,5.62,33.24,0.0,512.85,0.0,33.71174869389009,1383.5580000000004,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1705,NGC1705_rotmod.dat,5.73,0.66,62.2,7.51,13.36,44.88,0.0,84.05,0.0,46.8263173867004,1676.1359999999995,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1705,NGC1705_rotmod.dat,5.73,1.11,72.4,5.35,17.38,43.65,0.0,25.33,0.0,46.98283622771192,3034.373100000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1705,NGC1705_rotmod.dat,5.73,1.55,73.2,3.31,17.38,39.37,0.0,8.23,0.0,43.03558178995608,3506.1787000000013,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1705,NGC1705_rotmod.dat,5.73,2.0,72.9,3.21,17.17,35.3,0.0,3.0,0.0,39.2542851164048,3773.5111000000015,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1705,NGC1705_rotmod.dat,5.73,2.45,72.6,2.73,16.22,31.81,0.0,0.83,0.0,35.70664503982417,3995.7954999999993,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1705,NGC1705_rotmod.dat,5.73,2.89,71.5,3.41,15.26,28.94,0.0,0.29,0.0,32.71683358761969,4041.8588,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1705,NGC1705_rotmod.dat,5.73,3.34,71.1,4.38,14.31,26.66,0.0,0.09,0.0,30.257754378010276,4139.6783,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1705,NGC1705_rotmod.dat,5.73,3.78,71.4,4.6,13.46,24.88,0.0,0.03,0.0,28.287559102898925,4297.774000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1705,NGC1705_rotmod.dat,5.73,4.22,71.5,5.68,13.36,23.42,0.0,0.01,0.0,26.962677908546105,4385.264,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1705,NGC1705_rotmod.dat,5.73,4.66,71.5,6.2,13.36,22.2,0.0,0.0,0.0,25.910028946336592,4440.9204,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1705,NGC1705_rotmod.dat,5.73,5.11,71.3,6.43,13.46,21.14,0.0,0.0,0.0,25.06134872667471,4455.618799999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1705,NGC1705_rotmod.dat,5.73,5.56,71.8,9.68,13.46,20.22,0.0,0.0,0.0,24.290327292978166,4565.219999999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC1705,NGC1705_rotmod.dat,5.73,6.0,71.5,10.5,14.31,19.44,0.0,0.0,0.0,24.13896642360646,4529.5603,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,0.12,4.2,3.15,-0.46,3.95,0.0,51.7,0.0,3.9766946073340863,1.8258999999999972,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,0.36,9.41,1.83,-0.53,11.2,0.0,47.22,0.0,11.2125331660602,-37.17279999999998,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,0.59,15.3,1.37,1.73,15.88,0.0,35.13,0.0,15.973956929953205,-21.077300000000008,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,0.83,18.4,1.64,4.19,19.68,0.0,28.17,0.0,20.121095894607727,-66.29849999999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,1.07,23.4,2.08,6.57,22.21,0.0,17.57,0.0,23.16136869876217,11.110999999999876,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,1.31,28.1,2.46,9.69,23.33,0.0,11.56,0.0,25.26232372526328,151.42500000000018,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,1.54,33.1,2.01,12.94,22.77,0.0,7.62,0.0,26.190007636501367,409.6935000000002,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,1.79,37.5,1.62,15.67,22.48,0.0,5.72,0.0,27.402541852901166,655.3507,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,2.02,40.5,1.68,17.89,22.28,0.0,4.38,0.0,28.573597953355474,823.7994999999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,2.26,42.3,1.69,19.31,22.0,0.0,2.95,0.0,29.2724460884293,932.4138999999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,2.49,45.2,1.91,20.12,21.29,0.0,1.9,0.0,29.29297697401205,1184.9615000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,2.74,47.4,1.95,21.03,20.52,0.0,1.32,0.0,29.382499893644177,1383.4286999999997,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,2.97,48.1,1.74,22.14,19.83,0.0,0.93,0.0,29.722188681185642,1430.2015000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,3.21,48.8,1.08,23.15,19.12,0.0,0.64,0.0,30.02493796829562,1479.9430999999995,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,3.44,50.7,1.55,23.96,18.46,0.0,0.45,0.0,30.246540298024172,1655.6368000000002,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,3.69,52.1,2.78,24.56,17.79,0.0,0.31,0.0,30.32618835264333,1794.7323000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,3.92,53.0,2.98,25.07,17.2,0.0,0.22,0.0,30.403040966324404,1884.6551,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,4.16,53.7,2.39,25.27,16.63,0.0,0.15,0.0,30.251112376241636,1968.5602000000006,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,4.4,51.2,2.21,25.47,16.1,0.0,0.1,0.0,30.131891742803006,1713.5091000000007,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,4.64,51.6,1.45,25.68,15.61,0.0,0.07,0.0,30.052196259175467,1759.4255,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,4.87,51.5,1.84,26.18,15.18,0.0,0.05,0.0,30.262597376960226,1736.4252000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,5.11,50.4,2.53,26.59,14.76,0.0,0.03,0.0,30.41193351301426,1615.2743,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,5.35,48.5,4.6,26.69,14.37,0.0,0.02,0.0,30.312588144201744,1433.397,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,5.59,50.0,5.91,26.59,14.01,0.0,0.02,0.0,30.05508609204106,1596.6918,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,5.82,49.0,7.42,26.28,13.7,0.0,0.01,0.0,29.636605743573266,1522.6716000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2366,NGC2366_rotmod.dat,3.27,6.06,49.4,5.92,26.18,13.37,0.0,0.0,0.0,29.396416448267974,1576.2106999999996,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,0.16,24.5,2.83,0.0,23.21,0.0,1105.79,0.0,23.21,61.54589999999996,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,0.26,35.3,2.46,0.0,35.33,0.0,1006.36,0.0,35.33,-2.118900000000167,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,0.36,43.2,1.12,1.92,46.97,0.0,938.26,0.0,47.00922569028339,-343.6272999999992,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,0.46,52.0,1.25,2.29,56.68,0.0,789.78,0.0,56.726241722856976,-513.8664999999996,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,0.56,60.9,2.93,2.64,63.77,0.0,624.65,0.0,63.8246229914443,-364.7725000000005,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,0.66,65.8,1.25,3.0,67.56,0.0,511.64,0.0,67.62657465819188,-243.71360000000186,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,0.76,71.7,1.25,3.34,70.83,0.0,469.31,0.0,70.9087053893949,112.84549999999945,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,0.86,74.6,1.6,3.68,72.8,0.0,402.53,0.0,72.89295164829038,251.77760000000035,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,0.96,74.6,1.03,4.02,74.87,0.0,381.19,0.0,74.9778453944897,-56.51730000000225,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,1.06,76.6,1.12,4.37,77.12,0.0,359.63,0.0,77.24371366007722,-99.03130000000056,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,1.16,78.5,1.6,4.75,79.47,0.0,345.41,0.0,79.61182952300493,-175.79339999999956,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,1.27,83.4,1.8,5.15,82.18,0.0,332.26,0.0,82.34121021699889,175.48509999999897,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,1.36,86.4,1.6,5.51,85.19,0.0,317.57,0.0,85.36800454502846,177.26380000000154,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,1.47,87.4,1.41,5.76,87.94,0.0,297.25,0.0,88.12843581954691,-127.86119999999755,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,1.57,90.3,1.41,5.98,90.77,0.0,286.72,0.0,90.96677030652457,-120.86329999999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,1.67,93.3,1.6,6.21,93.98,0.0,271.01,0.0,94.184948372869,-165.91449999999895,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,1.77,93.3,1.41,6.42,96.86,0.0,252.38,0.0,97.07252958484186,-718.1859999999979,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,1.87,95.2,1.25,6.61,99.21,0.0,231.06,0.0,99.42995625061896,-823.2761999999984,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,1.97,97.2,1.6,6.81,101.42,0.0,214.5,0.0,101.64837677011866,-884.552499999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,2.08,99.1,2.02,7.01,103.79,0.0,203.15,0.0,104.02645913420298,-1000.6942000000035,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,2.18,98.2,2.02,7.27,106.07,0.0,177.77,0.0,106.31884969279906,-1660.4578000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,2.28,98.2,1.6,7.54,106.73,0.0,143.26,0.0,106.99600226176678,-1804.9045000000006,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,2.37,98.2,1.0,7.81,106.19,0.0,125.45,0.0,106.47681531676274,-1694.0722000000005,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,2.47,97.2,1.12,8.25,105.57,0.0,115.5,0.0,105.8918665431864,-1765.2473999999984,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,2.57,98.2,1.41,8.77,105.08,0.0,108.64,0.0,105.44533797186104,-1475.479299999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,2.68,98.2,1.12,9.31,104.39,0.0,99.02,0.0,104.8043329256954,-1340.7082000000028,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,2.78,98.2,1.6,9.95,103.8,0.0,91.66,0.0,104.27580016475538,-1230.2024999999994,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,2.88,99.1,2.69,10.97,103.16,0.0,86.76,0.0,103.74163339759018,-941.5164999999979,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,2.98,100.0,2.69,11.96,102.68,0.0,83.79,0.0,103.37419407182821,-686.2240000000038,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,3.08,102.0,3.16,13.06,102.46,0.0,81.8,0.0,103.28898876453384,-264.61519999999837,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,3.19,101.0,3.4,14.06,102.29,0.0,78.36,0.0,103.25176850785657,-459.927700000002,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,3.29,101.0,3.4,15.05,102.51,0.0,75.36,0.0,103.60889247550135,-533.8026000000009,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,3.39,103.0,2.93,16.15,102.82,0.0,71.99,0.0,104.08061731177423,-223.77489999999852,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,3.49,107.0,2.46,17.15,103.06,0.0,67.49,0.0,104.47720373363751,533.5138999999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,3.59,110.0,2.46,18.14,102.95,0.0,62.39,0.0,104.53593688296863,1172.2379,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,3.69,112.0,3.4,19.24,103.12,0.0,56.77,0.0,104.8995328874252,1540.0879999999997,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,3.79,114.0,5.1,20.24,102.93,0.0,52.43,0.0,104.90110819243047,1991.757499999996,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,3.9,118.0,5.1,21.03,102.5,0.0,47.97,0.0,104.635132245341,2975.4891000000007,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,3.99,118.0,4.85,21.83,101.99,0.0,44.58,0.0,104.30009108337345,3045.4910000000036,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,4.47,118.0,5.36,25.72,99.49,0.0,31.94,0.0,102.76078288919368,3364.2214999999997,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,4.97,121.0,2.57,27.81,97.06,0.0,24.17,0.0,100.96553718967677,4446.960299999997,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,5.47,124.0,0.22,29.41,94.4,0.0,15.97,0.0,98.87521479116998,5599.691900000002,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,5.96,125.0,0.88,30.7,91.13,0.0,11.31,0.0,96.16219059484865,6377.833100000002,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,6.46,126.0,0.45,31.7,87.9,0.0,7.9,0.0,93.44142550282504,7144.699999999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,6.96,126.0,0.55,33.29,84.95,0.0,5.51,0.0,91.23993971940139,7551.2734,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,7.45,126.0,0.45,34.99,81.98,0.0,3.88,0.0,89.13484447734231,7930.979499999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,7.95,126.0,0.24,36.58,79.11,0.0,2.71,0.0,87.15783671018917,8279.5115,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,8.45,127.0,1.45,38.38,76.42,0.0,1.9,0.0,85.51631891048632,8815.959200000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,8.94,128.0,1.12,39.97,74.09,0.0,1.34,0.0,84.18389988590455,9297.071,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,9.44,128.0,1.68,41.47,71.75,0.0,0.93,0.0,82.87233193291956,9516.176599999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,9.94,127.0,2.56,42.57,69.58,0.0,0.65,0.0,81.5694875550901,9475.4187,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC2403,NGC2403_rotmod.dat,3.16,10.43,127.0,1.24,43.96,67.61,0.0,0.46,0.0,80.64486158460439,9625.406299999999,ok,SPARC_Lelli2016,observational_raw_ingestion
